dot_values,colour_values,participant,response,response_time,date,correct_response,answered_correctly
7.0,Green,110,m,0.0587642192841,2016_Aug_16_1429,m,1
3.0,Yellow,110,m,0.0268340110779,2016_Aug_16_1429,m,1
1.0,LightPink,110,m,0.0907559394836,2016_Aug_16_1429,m,1
,,110,m,0.0747539997101,2016_Aug_16_1429,z,0
8.0,Brown,110,m,0.27485203743,2016_Aug_16_1429,m,1
6.0,Purple,110,m,0.0350329875946,2016_Aug_16_1429,m,1
,,110,m,0.0588309764862,2016_Aug_16_1429,z,0
9.0,Orange,110,m,0.30694103241,2016_Aug_16_1429,m,1
2.0,DarkGray,110,m,0.458940982819,2016_Aug_16_1429,m,1
4.0,Blue,110,m,0.266701936722,2016_Aug_16_1429,m,1
1.0,Red,110,m,0.0989158153534,2016_Aug_16_1429,m,1
8.0,Green,110,m,0.28255200386,2016_Aug_16_1429,m,1
,,110,m,0.194897890091,2016_Aug_16_1429,z,0
6.0,Purple,110,m,0.282912015915,2016_Aug_16_1429,m,1
9.0,Orange,110,m,0.0825669765472,2016_Aug_16_1429,m,1
,,110,z,0.426630020142,2016_Aug_16_1429,z,1
2.0,DarkGray,110,m,0.250524044037,2016_Aug_16_1429,m,1
4.0,Yellow,110,m,0.258653879166,2016_Aug_16_1429,m,1
1.0,LightPink,110,m,0.258505105972,2016_Aug_16_1429,m,1
8.0,Brown,110,m,0.306505918503,2016_Aug_16_1429,m,1
6.0,Blue,110,m,0.258692979813,2016_Aug_16_1429,m,1
5.0,Red,110,m,0.226860046387,2016_Aug_16_1429,m,1
7.0,Green,110,m,0.210587024689,2016_Aug_16_1429,m,1
3.0,Purple,110,m,0.0905511379242,2016_Aug_16_1429,m,1
1.0,Orange,110,,,2016_Aug_16_1429,m,0
8.0,DarkGray,110,m,0.410444021225,2016_Aug_16_1429,m,1
6.0,Blue,110,m,0.338799953461,2016_Aug_16_1429,m,1
5.0,Red,110,m,0.23481297493,2016_Aug_16_1429,m,1
7.0,Green,110,m,0.106559038162,2016_Aug_16_1429,m,1
3.0,Purple,110,m,0.0904719829559,2016_Aug_16_1429,m,1
9.0,Orange,110,m,0.258551836014,2016_Aug_16_1429,m,1
2.0,DarkGray,110,m,0.386529922485,2016_Aug_16_1429,m,1
4.0,,110,m,0.354717969894,2016_Aug_16_1429,m,1
,Blue,111,,,2016_Jul_08_1050,m,0
5.0,Red,111,,,2016_Jul_08_1050,m,0
,,111,m,0.186034917831,2016_Jul_08_1050,z,0
7.0,Green,111,m,0.586104154587,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.402181863785,2016_Jul_08_1050,m,1
9.0,Orange,111,m,0.338287115097,2016_Jul_08_1050,m,1
2.0,DarkGray,111,m,0.306284189224,2016_Jul_08_1050,m,1
,,111,z,0.490375995636,2016_Jul_08_1050,z,1
4.0,Yellow,111,m,0.434196949005,2016_Jul_08_1050,m,1
1.0,LightPink,111,z,0.530246019363,2016_Jul_08_1050,m,0
,,111,,,2016_Jul_08_1050,z,0
8.0,Brown,111,,,2016_Jul_08_1050,m,0
6.0,Blue,111,,,2016_Jul_08_1050,m,0
9.0,Red,111,m,0.098072052002,2016_Jul_08_1050,m,1
2.0,Green,111,m,0.226102828979,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.25780916214,2016_Jul_08_1050,m,1
5.0,Orange,111,m,0.257954120636,2016_Jul_08_1050,m,1
7.0,DarkGray,111,m,0.290040016174,2016_Jul_08_1050,m,1
3.0,Blue,111,m,0.353950977325,2016_Jul_08_1050,m,1
1.0,Red,111,m,0.36997795105,2016_Jul_08_1050,m,1
8.0,Green,111,m,0.385877132416,2016_Jul_08_1050,m,1
6.0,Purple,111,m,0.297742128372,2016_Jul_08_1050,m,1
9.0,Orange,111,m,0.306037902832,2016_Jul_08_1050,m,1
2.0,DarkGray,111,m,0.250124931335,2016_Jul_08_1050,m,1
4.0,Yellow,111,m,0.17821097374,2016_Jul_08_1050,m,1
1.0,LightPink,111,,,2016_Jul_08_1050,m,0
8.0,Brown,111,m,0.506003141403,2016_Jul_08_1050,m,1
6.0,Purple,111,m,0.473968982697,2016_Jul_08_1050,m,1
5.0,Orange,111,m,0.441719055176,2016_Jul_08_1050,m,1
7.0,DarkGray,111,m,0.36200594902,2016_Jul_08_1050,m,1
3.0,Blue,111,m,0.321912050247,2016_Jul_08_1050,m,1
1.0,Red,111,m,0.249955892563,2016_Jul_08_1050,m,1
8.0,Green,111,m,0.177673816681,2016_Jul_08_1050,m,1
6.0,Purple,111,m,0.0579879283905,2016_Jul_08_1050,m,1
,,111,z,0.56969499588,2016_Jul_08_1050,z,1
9.0,Orange,111,m,0.433840036392,2016_Jul_08_1050,m,1
2.0,DarkGray,111,m,0.297970056534,2016_Jul_08_1050,m,1
4.0,Yellow,111,m,0.0577549934387,2016_Jul_08_1050,m,1
5.0,LightPink,111,,,2016_Jul_08_1050,m,0
,,111,z,0.545845031738,2016_Jul_08_1050,z,1
7.0,Brown,111,m,0.417717933655,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.321630001068,2016_Jul_08_1050,m,1
9.0,Orange,111,m,0.289806842804,2016_Jul_08_1050,m,1
,,111,z,0.41779088974,2016_Jul_08_1050,z,1
2.0,DarkGray,111,m,0.441854953766,2016_Jul_08_1050,m,1
4.0,Blue,111,m,0.297782897949,2016_Jul_08_1050,m,1
,,111,z,0.449643850327,2016_Jul_08_1050,z,1
5.0,Red,111,m,0.337543964386,2016_Jul_08_1050,m,1
7.0,Green,111,m,0.33756685257,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.329676866531,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.313779830933,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.385411024094,2016_Jul_08_1050,m,1
6.0,Blue,111,m,0.321563959122,2016_Jul_08_1050,m,1
,,111,z,0.361452102661,2016_Jul_08_1050,z,1
9.0,Red,111,m,0.345598936081,2016_Jul_08_1050,m,1
2.0,Green,111,m,0.361613035202,2016_Jul_08_1050,m,1
4.0,Yellow,111,m,0.257360219955,2016_Jul_08_1050,m,1
5.0,LightPink,111,m,0.329621076584,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.321457862854,2016_Jul_08_1050,m,1
3.0,Blue,111,m,0.329666137695,2016_Jul_08_1050,m,1
1.0,Red,111,m,0.3534719944,2016_Jul_08_1050,m,1
8.0,Green,111,m,0.337208986282,2016_Jul_08_1050,m,1
6.0,Purple,111,m,0.329444885254,2016_Jul_08_1050,m,1
5.0,Orange,111,m,0.361238956451,2016_Jul_08_1050,m,1
7.0,DarkGray,111,m,0.417161941528,2016_Jul_08_1050,m,1
,,111,z,0.33745598793,2016_Jul_08_1050,z,1
3.0,Blue,111,m,0.353137016296,2016_Jul_08_1050,m,1
1.0,Red,111,m,0.265085935593,2016_Jul_08_1050,m,1
8.0,Green,111,m,0.249271869659,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.20943903923,2016_Jul_08_1050,m,1
5.0,LightPink,111,m,0.257425069809,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.305521011353,2016_Jul_08_1050,m,1
3.0,Blue,111,m,0.249021053314,2016_Jul_08_1050,m,1
1.0,Red,111,m,0.201150178909,2016_Jul_08_1050,m,1
8.0,Green,111,m,0.137213945389,2016_Jul_08_1050,m,1
6.0,Purple,111,m,0.29701590538,2016_Jul_08_1050,m,1
5.0,Orange,111,m,0.257020950317,2016_Jul_08_1050,m,1
7.0,DarkGray,111,m,0.185368776321,2016_Jul_08_1050,m,1
3.0,Blue,111,m,0.289191007614,2016_Jul_08_1050,m,1
1.0,Red,111,m,0.265341043472,2016_Jul_08_1050,m,1
8.0,Green,111,m,0.273091077805,2016_Jul_08_1050,m,1
6.0,Purple,111,m,0.257354021072,2016_Jul_08_1050,m,1
9.0,Orange,111,m,0.272864818573,2016_Jul_08_1050,m,1
2.0,DarkGray,111,m,0.336829900742,2016_Jul_08_1050,m,1
4.0,Yellow,111,m,0.31312918663,2016_Jul_08_1050,m,1
1.0,LightPink,111,m,0.288925170898,2016_Jul_08_1050,m,1
8.0,Brown,111,m,0.305168867111,2016_Jul_08_1050,m,1
6.0,Blue,111,m,0.361184120178,2016_Jul_08_1050,m,1
5.0,Red,111,m,0.377112150192,2016_Jul_08_1050,m,1
7.0,Green,111,m,0.360818862915,2016_Jul_08_1050,m,1
3.0,Yellow,111,m,0.352998018265,2016_Jul_08_1050,m,1
1.0,LightPink,111,m,0.368980884552,2016_Jul_08_1050,m,1
8.0,Brown,111,m,0.385049104691,2016_Jul_08_1050,m,1
6.0,Blue,111,m,0.36905002594,2016_Jul_08_1050,m,1
9.0,Red,111,m,0.393074035645,2016_Jul_08_1050,m,1
,,111,z,0.409034967422,2016_Jul_08_1050,z,1
2.0,Green,111,m,0.361001968384,2016_Jul_08_1050,m,1
,,111,,,2016_Jul_08_1050,z,0
4.0,Purple,111,m,0.393069028854,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.408836126328,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.384871006012,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.31279706955,2016_Jul_08_1050,m,1
9.0,LightPink,111,m,0.416862010956,2016_Jul_08_1050,m,1
2.0,Brown,111,,,2016_Jul_08_1050,m,0
,,111,z,0.400731086731,2016_Jul_08_1050,z,1
4.0,Blue,111,m,0.312886953354,2016_Jul_08_1050,m,1
1.0,Red,111,m,0.256906986237,2016_Jul_08_1050,m,1
8.0,Green,111,m,0.104558944702,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.0808598995209,2016_Jul_08_1050,m,1
9.0,LightPink,111,m,0.0889160633087,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.0565090179443,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.0727260112762,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.0325360298157,2016_Jul_08_1050,m,1
,,111,z,0.520547151566,2016_Jul_08_1050,z,1
8.0,DarkGray,111,m,0.480535984039,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.30469083786,2016_Jul_08_1050,m,1
5.0,LightPink,111,m,0.248545885086,2016_Jul_08_1050,m,1
,,111,m,0.144534111023,2016_Jul_08_1050,z,0
7.0,Brown,111,m,0.328446149826,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.23263001442,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.304602861404,2016_Jul_08_1050,m,1
,,111,z,0.416598081589,2016_Jul_08_1050,z,1
8.0,DarkGray,111,m,0.320418119431,2016_Jul_08_1050,m,1
,,111,m,0.160520076752,2016_Jul_08_1050,z,0
6.0,Yellow,111,m,0.352267980576,2016_Jul_08_1050,m,1
9.0,LightPink,111,m,0.272425174713,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.320573091507,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.328543901443,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.304627895355,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.336364984512,2016_Jul_08_1050,m,1
,,111,z,0.424499034882,2016_Jul_08_1050,z,1
6.0,Blue,111,m,0.320218086243,2016_Jul_08_1050,m,1
5.0,Red,111,m,0.488517045975,2016_Jul_08_1050,m,1
7.0,Green,111,m,0.536550045013,2016_Jul_08_1050,m,1
3.0,Purple,111,,,2016_Jul_08_1050,m,0
1.0,Orange,111,,,2016_Jul_08_1050,m,0
8.0,DarkGray,111,,,2016_Jul_08_1050,m,0
6.0,Blue,111,,,2016_Jul_08_1050,m,0
5.0,Red,111,,,2016_Jul_08_1050,m,0
7.0,Green,111,m,0.0241949558258,2016_Jul_08_1050,m,1
3.0,Yellow,111,m,0.232325077057,2016_Jul_08_1050,m,1
1.0,LightPink,111,m,0.296165943146,2016_Jul_08_1050,m,1
8.0,Brown,111,m,0.288318157196,2016_Jul_08_1050,m,1
,,111,z,0.384432077408,2016_Jul_08_1050,z,1
6.0,Purple,111,m,0.280076980591,2016_Jul_08_1050,m,1
5.0,Orange,111,m,0.272453069687,2016_Jul_08_1050,m,1
7.0,DarkGray,111,m,0.28021979332,2016_Jul_08_1050,m,1
3.0,Blue,111,m,0.27244591713,2016_Jul_08_1050,m,1
9.0,Red,111,m,0.312216997147,2016_Jul_08_1050,m,1
,,111,z,0.416339874268,2016_Jul_08_1050,z,1
2.0,Green,111,m,0.20011806488,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.128257989883,2016_Jul_08_1050,m,1
5.0,Orange,111,m,0.12803196907,2016_Jul_08_1050,m,1
7.0,DarkGray,111,m,0.143998861313,2016_Jul_08_1050,m,1
3.0,Yellow,111,m,0.112034082413,2016_Jul_08_1050,m,1
9.0,LightPink,111,m,0.0801351070404,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.119954109192,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.104069948196,2016_Jul_08_1050,m,1
5.0,Orange,111,m,0.232089042664,2016_Jul_08_1050,m,1
7.0,DarkGray,111,m,0.25628900528,2016_Jul_08_1050,m,1
3.0,Blue,111,m,0.27991104126,2016_Jul_08_1050,m,1
9.0,Red,111,m,0.232199907303,2016_Jul_08_1050,m,1
2.0,Green,111,m,0.24023604393,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.272322893143,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.24812412262,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.200196027756,2016_Jul_08_1050,m,1
6.0,Blue,111,m,0.336068868637,2016_Jul_08_1050,m,1
5.0,Red,111,m,0.264203071594,2016_Jul_08_1050,m,1
7.0,Green,111,m,0.280202865601,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.29629611969,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.247977972031,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.255880832672,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.231980085373,2016_Jul_08_1050,m,1
5.0,LightPink,111,m,0.191989898682,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.191888809204,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.152132034302,2016_Jul_08_1050,m,1
9.0,Orange,111,m,0.111791133881,2016_Jul_08_1050,m,1
2.0,DarkGray,111,m,0.0880692005157,2016_Jul_08_1050,m,1
4.0,Blue,111,m,0.0720679759979,2016_Jul_08_1050,m,1
1.0,Red,111,m,0.0721108913422,2016_Jul_08_1050,m,1
,,111,m,0.063903093338,2016_Jul_08_1050,z,0
8.0,Green,111,m,0.247745037079,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.207878112793,2016_Jul_08_1050,m,1
,,111,m,0.12792801857,2016_Jul_08_1050,z,0
5.0,LightPink,111,m,0.279683828354,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.415904998779,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.311890125275,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.247637987137,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.199759960175,2016_Jul_08_1050,m,1
6.0,Blue,111,m,0.151755094528,2016_Jul_08_1050,m,1
9.0,Red,111,m,0.111737966537,2016_Jul_08_1050,m,1
2.0,Green,111,m,0.0959548950195,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.0799291133881,2016_Jul_08_1050,m,1
5.0,Orange,111,m,0.0559630393982,2016_Jul_08_1050,m,1
7.0,DarkGray,111,m,0.0720188617706,2016_Jul_08_1050,m,1
3.0,Blue,111,m,0.103770971298,2016_Jul_08_1050,m,1
9.0,Red,111,m,0.0957169532776,2016_Jul_08_1050,m,1
2.0,Green,111,m,0.119796991348,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.0796489715576,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.0797491073608,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.0318598747253,2016_Jul_08_1050,m,1
6.0,Yellow,111,,,2016_Jul_08_1050,m,0
5.0,LightPink,111,m,0.0398509502411,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.0315890312195,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.0398650169373,2016_Jul_08_1050,m,1
,,111,m,0.0398271083832,2016_Jul_08_1050,z,0
9.0,Orange,111,m,0.303865194321,2016_Jul_08_1050,m,1
2.0,DarkGray,111,m,0.327683925629,2016_Jul_08_1050,m,1
4.0,Blue,111,m,0.343643903732,2016_Jul_08_1050,m,1
5.0,Red,111,m,0.327711820602,2016_Jul_08_1050,m,1
7.0,Green,111,m,0.255851984024,2016_Jul_08_1050,m,1
3.0,Yellow,111,m,0.319473028183,2016_Jul_08_1050,m,1
9.0,LightPink,111,m,0.383568048477,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.40755200386,2016_Jul_08_1050,m,1
4.0,Blue,111,m,0.39169883728,2016_Jul_08_1050,m,1
5.0,Red,111,m,0.335715055466,2016_Jul_08_1050,m,1
7.0,Green,111,m,0.279539823532,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.175604820251,2016_Jul_08_1050,m,1
9.0,Orange,111,m,0.135817050934,2016_Jul_08_1050,m,1
2.0,DarkGray,111,m,0.0476570129395,2016_Jul_08_1050,m,1
4.0,Yellow,111,m,0.0237011909485,2016_Jul_08_1050,m,1
5.0,LightPink,111,m,0.0156059265137,2016_Jul_08_1050,m,1
,,111,,,2016_Jul_08_1050,z,0
7.0,Brown,111,m,0.183485984802,2016_Jul_08_1050,m,1
3.0,Blue,111,m,0.175559997559,2016_Jul_08_1050,m,1
9.0,Red,111,m,0.119371891022,2016_Jul_08_1050,m,1
2.0,Green,111,m,0.127437114716,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.0953869819641,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.0556509494781,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.0471589565277,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.231601953506,2016_Jul_08_1050,m,1
,,111,m,0.143232107162,2016_Jul_08_1050,z,0
5.0,LightPink,111,m,0.167552947998,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.159435033798,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.175132036209,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.231403827667,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.175049781799,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.279314041138,2016_Jul_08_1050,m,1
5.0,LightPink,111,m,0.295492172241,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.327471971512,2016_Jul_08_1050,m,1
3.0,Blue,111,m,0.34331202507,2016_Jul_08_1050,m,1
9.0,Red,111,m,0.359012842178,2016_Jul_08_1050,m,1
2.0,Green,111,m,0.391077041626,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.503026008606,2016_Jul_08_1050,m,1
,,111,z,0.431271791458,2016_Jul_08_1050,z,1
1.0,Orange,111,m,0.295294046402,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.287389039993,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.311019182205,2016_Jul_08_1050,m,1
5.0,LightPink,111,m,0.351149082184,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.327118873596,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.351088047028,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.351016998291,2016_Jul_08_1050,m,1
8.0,DarkGray,111,z,0.463086843491,2016_Jul_08_1050,m,0
6.0,Yellow,111,m,0.335293054581,2016_Jul_08_1050,m,1
9.0,LightPink,111,m,0.439222812653,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.575027942657,2016_Jul_08_1050,m,1
4.0,Blue,111,,,2016_Jul_08_1050,m,0
1.0,Red,111,,,2016_Jul_08_1050,m,0
8.0,Green,111,,,2016_Jul_08_1050,m,0
6.0,Yellow,111,,,2016_Jul_08_1050,m,0
9.0,LightPink,111,,,2016_Jul_08_1050,m,0
2.0,Brown,111,m,0.0550248622894,2016_Jul_08_1050,m,1
4.0,Blue,111,m,0.0950119495392,2016_Jul_08_1050,m,1
1.0,Red,111,m,0.303166151047,2016_Jul_08_1050,m,1
8.0,Green,111,m,0.343168020248,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.375126123428,2016_Jul_08_1050,m,1
5.0,LightPink,111,m,0.327024936676,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.310812950134,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.271084070206,2016_Jul_08_1050,m,1
9.0,Orange,111,m,0.287053823471,2016_Jul_08_1050,m,1
2.0,DarkGray,111,m,0.255178928375,2016_Jul_08_1050,m,1
4.0,Blue,111,m,0.263020992279,2016_Jul_08_1050,m,1
1.0,Red,111,m,0.22273015976,2016_Jul_08_1050,m,1
8.0,Green,111,m,0.231224060059,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.19889497757,2016_Jul_08_1050,m,1
,,111,m,0.286890029907,2016_Jul_08_1050,z,0
9.0,LightPink,111,m,0.255070209503,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.310959100723,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.542767047882,2016_Jul_08_1050,m,1
1.0,Orange,111,,,2016_Jul_08_1050,m,0
8.0,DarkGray,111,m,0.111014127731,2016_Jul_08_1050,m,1
,,111,m,0.254848957062,2016_Jul_08_1050,z,0
6.0,Blue,111,m,0.391002178192,2016_Jul_08_1050,m,1
9.0,Red,111,m,0.502617835999,2016_Jul_08_1050,m,1
2.0,Green,111,m,0.550714969635,2016_Jul_08_1050,m,1
4.0,Purple,111,,,2016_Jul_08_1050,m,0
5.0,Orange,111,,,2016_Jul_08_1050,m,0
7.0,DarkGray,111,m,0.0626740455627,2016_Jul_08_1050,m,1
3.0,Yellow,111,m,0.294826030731,2016_Jul_08_1050,m,1
1.0,LightPink,111,m,0.2948179245,2016_Jul_08_1050,m,1
8.0,Brown,111,m,0.310793876648,2016_Jul_08_1050,m,1
6.0,Blue,111,m,0.310904026031,2016_Jul_08_1050,m,1
,,111,z,0.438710927963,2016_Jul_08_1050,z,1
9.0,Red,111,m,0.374909162521,2016_Jul_08_1050,m,1
2.0,Green,111,m,0.310543060303,2016_Jul_08_1050,m,1
4.0,Yellow,111,m,0.254615068436,2016_Jul_08_1050,m,1
1.0,LightPink,111,m,0.262544870377,2016_Jul_08_1050,m,1
8.0,Brown,111,m,0.206947803497,2016_Jul_08_1050,m,1
6.0,Purple,111,m,0.230553865433,2016_Jul_08_1050,m,1
5.0,Orange,111,m,0.238872051239,2016_Jul_08_1050,m,1
7.0,DarkGray,111,m,0.310781955719,2016_Jul_08_1050,m,1
3.0,Yellow,111,m,0.27841591835,2016_Jul_08_1050,m,1
,,111,m,0.254396915436,2016_Jul_08_1050,z,0
9.0,LightPink,111,m,0.286829948425,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.310726881027,2016_Jul_08_1050,m,1
4.0,Blue,111,m,0.342754840851,2016_Jul_08_1050,m,1
5.0,Red,111,m,0.422403097153,2016_Jul_08_1050,m,1
7.0,Green,111,m,0.366758108139,2016_Jul_08_1050,m,1
3.0,Yellow,111,m,0.430727958679,2016_Jul_08_1050,m,1
9.0,LightPink,111,m,0.462564945221,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.502460956573,2016_Jul_08_1050,m,1
4.0,Purple,111,,,2016_Jul_08_1050,m,0
1.0,Orange,111,,,2016_Jul_08_1050,m,0
,,111,,,2016_Jul_08_1050,z,0
8.0,DarkGray,111,m,0.0543241500854,2016_Jul_08_1050,m,1
6.0,Blue,111,m,0.0783541202545,2016_Jul_08_1050,m,1
9.0,Red,111,m,0.254793167114,2016_Jul_08_1050,m,1
2.0,Green,111,m,0.31845998764,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.3824031353,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.358209133148,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.566460847855,2016_Jul_08_1050,m,1
,,111,z,0.462403059006,2016_Jul_08_1050,z,1
6.0,Yellow,111,m,0.254462003708,2016_Jul_08_1050,m,1
9.0,LightPink,111,m,0.302465200424,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.270456075668,2016_Jul_08_1050,m,1
4.0,Blue,111,m,0.230112075806,2016_Jul_08_1050,m,1
5.0,Red,111,m,0.222529888153,2016_Jul_08_1050,m,1
,,111,m,0.24610710144,2016_Jul_08_1050,z,0
7.0,Green,111,m,0.190406084061,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.182408094406,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.286416053772,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.310168981552,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.318224906921,2016_Jul_08_1050,m,1
9.0,LightPink,111,m,0.326248884201,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.310529947281,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.286257982254,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.294224023819,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.446181058884,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.525987863541,2016_Jul_08_1050,m,1
9.0,LightPink,111,m,0.430122852325,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.333975791931,2016_Jul_08_1050,m,1
4.0,Blue,111,m,0.310209035873,2016_Jul_08_1050,m,1
,,111,z,0.43815612793,2016_Jul_08_1050,z,1
5.0,Red,111,m,0.358362913132,2016_Jul_08_1050,m,1
7.0,Green,111,m,0.237984895706,2016_Jul_08_1050,m,1
3.0,Yellow,111,m,0.173938989639,2016_Jul_08_1050,m,1
9.0,LightPink,111,m,0.39018702507,2016_Jul_08_1050,m,1
2.0,Brown,111,m,0.598186016083,2016_Jul_08_1050,m,1
4.0,Blue,111,,,2016_Jul_08_1050,m,0
1.0,Red,111,,,2016_Jul_08_1050,m,0
8.0,Green,111,m,0.542090177536,2016_Jul_08_1050,m,1
6.0,Purple,111,,,2016_Jul_08_1050,m,0
9.0,Orange,111,,,2016_Jul_08_1050,m,0
2.0,DarkGray,111,m,0.0459158420563,2016_Jul_08_1050,m,1
4.0,Yellow,111,m,0.253764867783,2016_Jul_08_1050,m,1
5.0,LightPink,111,m,0.278110980988,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.27783703804,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.310178041458,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.27813577652,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.254090070724,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.302103042603,2016_Jul_08_1050,m,1
5.0,LightPink,111,m,0.285763025284,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.277953863144,2016_Jul_08_1050,m,1
3.0,Blue,111,m,0.246043920517,2016_Jul_08_1050,m,1
9.0,Red,111,m,0.277734041214,2016_Jul_08_1050,m,1
2.0,Green,111,m,0.253793001175,2016_Jul_08_1050,m,1
4.0,Purple,111,m,0.238093137741,2016_Jul_08_1050,m,1
1.0,Orange,111,m,0.237909078598,2016_Jul_08_1050,m,1
8.0,DarkGray,111,m,0.261841058731,2016_Jul_08_1050,m,1
6.0,Yellow,111,m,0.245980024338,2016_Jul_08_1050,m,1
5.0,LightPink,111,m,0.213973045349,2016_Jul_08_1050,m,1
7.0,Brown,111,m,0.221723079681,2016_Jul_08_1050,m,1
3.0,Purple,111,m,0.125658988953,2016_Jul_08_1050,m,1
9.0,Orange,111,m,0.0618789196014,2016_Jul_08_1050,m,1
2.0,DarkGray,111,m,0.0616960525513,2016_Jul_08_1050,m,1
